SECTOR;CANTIDAD;FOB_TOTAL;FLETE_TOTAL;CIF_TOTAL
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;106.39;7.78;115.23
1;1;1793.31;131.21;1942.45
1;1;1793.31;131.21;1942.45
1;1;1793.31;131.21;1942.45
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;190.84;13.96;206.7
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;136;9.95;147.31
1;1;281.88;20.62;305.31
1;1;281.88;20.62;305.31
1;1;281.88;20.62;305.31
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;166.71;12.19;180.56
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.29;270.86
1;1;250.07;18.3;270.87
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;227.04;16.61;245.92
1;1;142.58;10.42;154.42
1;1;142.58;10.43;154.43
1;1;142.58;10.43;154.43
1;1;142.58;10.43;154.43
1;1;142.58;10.43;154.43
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;191.94;14.04;207.89
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;127.23;9.3;137.8
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;1;221.55;16.21;239.97
1;25;2659.8;194.61;2881
1;50;5319.6;389.22;5762.01
1;5;4272.13;312.58;4627.43
1;5;2643.35;193.4;2863.18
1;25;1645.24;120.37;1782.06
1;6;1487.32;108.84;1611.03
1;19;5355.9;391.96;5801.41
1;8;6835.55;500.24;7404.14
1;18;2290.21;167.6;2480.71
1;1;1024.45;74.97;1109.66
1;70;4146.08;303.42;4490.96
1;50;2742.12;200.67;2970.21
1;6;1184.59;86.69;1283.12
1;11;2437.19;178.36;2639.92
1;17;4214.09;308.39;4564.62
1;15;9246.42;676.68;10015.56
1;4;930.12;68.06;1007.48
