Fecha;Sector;Ventas
27/07/2021;COMERCIAL;5,032.93
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;161.43
27/07/2021;COMERCIAL;2,253.68
27/07/2021;COMERCIAL;3,229.09
27/07/2021;COMERCIAL;3,229.09
27/07/2021;COMERCIAL;269.45
27/07/2021;COMERCIAL;1,309.44
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;863.36
11/08/2021;COMERCIAL;944.32
11/08/2021;COMERCIAL;2,158.45
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;482.12
11/08/2021;COMERCIAL;12,276.22
11/08/2021;COMERCIAL;4,757.98
24/08/2021;COMERCIAL;392.62
24/08/2021;COMERCIAL;2,825.85
24/08/2021;COMERCIAL;717.61
24/08/2021;COMERCIAL;470.97
24/08/2021;RESIDENCIAL;4,316.27
24/08/2021;RESIDENCIAL;8,968.39
24/08/2021;RESIDENCIAL;4,712.68
24/08/2021;COMERCIAL;6,463.22
24/08/2021;COMERCIAL;15,004.72
24/08/2021;RESIDENCIAL;16,688.55
24/08/2021;RESIDENCIAL;4,005.25
24/08/2021;RESIDENCIAL;5,421.60
8/09/2021;INDUSTRIAL;2,246.92
1/10/2021;COMERCIAL;2,522.46
1/10/2021;COMERCIAL;2,522.46
1/10/2021;COMERCIAL;115.36
1/10/2021;COMERCIAL;115.36
1/10/2021;COMERCIAL;115.36
1/10/2021;COMERCIAL;115.36
1/10/2021;COMERCIAL;115.36
1/10/2021;COMERCIAL;2,969.25
1/10/2021;COMERCIAL;1,680.87
1/10/2021;COMERCIAL;1,004.45
1/10/2021;COMERCIAL;1,187.69
1/10/2021;COMERCIAL;1,385.65
1/10/2021;COMERCIAL;630.03
1/10/2021;COMERCIAL;3,507.68
1/10/2021;COMERCIAL;5,300.56
1/10/2021;COMERCIAL;1,442.20
1/10/2021;COMERCIAL;2,477.20
1/10/2021;COMERCIAL;2,494.17
1/10/2021;COMERCIAL;997.67
1/10/2021;COMERCIAL;990.87
1/10/2021;COMERCIAL;2,505.49
1/10/2021;COMERCIAL;619.86
1/10/2021;COMERCIAL;529.37
1/10/2021;COMERCIAL;4,587.94
1/10/2021;COMERCIAL;2,090.35
1/10/2021;COMERCIAL;2,969.25
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;105.18
1/10/2021;COMERCIAL;12,425.67
1/10/2021;COMERCIAL;1,922.95
1/10/2021;COMERCIAL;3,970.33
1/10/2021;COMERCIAL;794.05
1/10/2021;COMERCIAL;1,941.05
1/10/2021;COMERCIAL;1,979.51
1/10/2021;COMERCIAL;5,010.99
1/10/2021;COMERCIAL;5,010.99
1/10/2021;COMERCIAL;769.10
1/10/2021;COMERCIAL;769.10
1/10/2021;COMERCIAL;769.10
1/10/2021;COMERCIAL;769.10
1/10/2021;COMERCIAL;769.10
1/10/2021;COMERCIAL;769.10
1/10/2021;COMERCIAL;2,086.96
1/10/2021;RESIDENCIAL;816.68
1/10/2021;RESIDENCIAL;816.68
1/10/2021;COMERCIAL;3,563.11
1/10/2021;COMERCIAL;238.66
1/10/2021;COMERCIAL;1,873.17
1/10/2021;COMERCIAL;1,126.61
1/10/2021;COMERCIAL;990.87
1/10/2021;COMERCIAL;858.53
1/10/2021;COMERCIAL;573.48
1/10/2021;COMERCIAL;1,221.62
1/10/2021;COMERCIAL;235.27
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;207.25
22/10/2021;COMERCIAL;177.19
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;177.15
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;225.27
22/10/2021;COMERCIAL;2,285.60
22/10/2021;COMERCIAL;970.01
22/10/2021;COMERCIAL;970.01
22/10/2021;COMERCIAL;1,076.09
22/10/2021;COMERCIAL;3,444.83
22/10/2021;COMERCIAL;8,612.08
22/10/2021;COMERCIAL;1,117.64
22/10/2021;COMERCIAL;3,045.66
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;743.57
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
22/10/2021;COMERCIAL;1,005.87
27/10/2021;RESIDENCIAL;4,235.52
27/10/2021;RESIDENCIAL;16,756.57
27/10/2021;COMERCIAL;4,085.40
27/10/2021;RESIDENCIAL;8,505.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;154.73
11/11/2021;COMERCIAL;479.11
11/11/2021;COMERCIAL;753.07
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;3,305.70
11/11/2021;COMERCIAL;1,942.84
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;2,358.92
11/11/2021;COMERCIAL;236.11
11/11/2021;COMERCIAL;638.44
11/11/2021;COMERCIAL;3,012.27
11/11/2021;COMERCIAL;120.34
11/11/2021;COMERCIAL;2,590.46
11/11/2021;COMERCIAL;1,519.89
11/11/2021;COMERCIAL;89.39
11/11/2021;COMERCIAL;8,537.11
11/11/2021;COMERCIAL;628.12
11/11/2021;COMERCIAL;942.19
11/11/2021;COMERCIAL;241.84
11/11/2021;COMERCIAL;268.20
11/11/2021;COMERCIAL;268.20
11/11/2021;COMERCIAL;268.20
11/11/2021;COMERCIAL;268.20
11/11/2021;COMERCIAL;2,836.90
11/11/2021;COMERCIAL;268.20
11/11/2021;COMERCIAL;268.20
11/11/2021;COMERCIAL;325.51
11/11/2021;COMERCIAL;2,609.95
11/11/2021;COMERCIAL;405.75
11/11/2021;RESIDENCIAL;827.56
11/11/2021;RESIDENCIAL;827.56
11/11/2021;RESIDENCIAL;827.56
11/11/2021;RESIDENCIAL;827.56
11/11/2021;COMERCIAL;1,409.84
11/11/2021;COMERCIAL;892.90
11/11/2021;COMERCIAL;2,819.71
11/11/2021;COMERCIAL;234.96
11/11/2021;COMERCIAL;602.90
19/11/2021;INDUSTRIAL;2,882.12
7/11/2021;COMERCIAL;1,148.51
7/11/2021;COMERCIAL;1,653.75
7/11/2021;COMERCIAL;1,409.31
7/11/2021;COMERCIAL;1,146.47
7/11/2021;COMERCIAL;1,146.47
7/11/2021;COMERCIAL;252.61
23/11/2021;RESIDENCIAL;9,692.61
23/11/2021;RESIDENCIAL;11,803.79
23/11/2021;RESIDENCIAL;5,246.82
23/11/2021;COMERCIAL;3,079.72
23/11/2021;COMERCIAL;3,340.79
23/11/2021;RESIDENCIAL;5,189.93
25/11/2021;COMERCIAL;723.22
25/11/2021;COMERCIAL;253.37
25/11/2021;COMERCIAL;333.32
25/11/2021;COMERCIAL;10,442.45
25/11/2021;RESIDENCIAL;2,410.74
25/11/2021;COMERCIAL;482.15
25/11/2021;COMERCIAL;808.09
25/11/2021;COMERCIAL;1,077.44
25/11/2021;COMERCIAL;8,922.20
25/11/2021;RESIDENCIAL;9,642.97
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;253.36
25/11/2021;COMERCIAL;3,015.88
25/11/2021;COMERCIAL;804.40
25/11/2021;COMERCIAL;5,135.13
25/11/2021;COMERCIAL;1,664.14
25/11/2021;COMERCIAL;1,361.56
25/11/2021;COMERCIAL;3,443.91
25/11/2021;COMERCIAL;5,028.11
25/11/2021;COMERCIAL;3,771.08
25/11/2021;COMERCIAL;2,514.06
25/11/2021;COMERCIAL;12,570.31
25/11/2021;COMERCIAL;1,885.54
25/11/2021;COMERCIAL;1,257.03
24/11/2021;COMERCIAL;6,643.15
24/11/2021;COMERCIAL;3,198.72
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;280.84
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;167.57
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;276.13
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;193.52
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;251.35
21/12/2021;COMERCIAL;251.35
21/12/2021;COMERCIAL;251.35
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;227.75
21/12/2021;COMERCIAL;227.75
21/12/2021;COMERCIAL;227.75
21/12/2021;COMERCIAL;227.75
21/12/2021;COMERCIAL;227.75
21/12/2021;COMERCIAL;227.75
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
21/12/2021;COMERCIAL;295.01
22/12/2021;COMERCIAL;17,066.82
22/12/2021;RESIDENCIAL;19,962.98
22/12/2021;RESIDENCIAL;8,885.17
22/12/2021;RESIDENCIAL;6,235.38
22/12/2021;RESIDENCIAL;886.16
22/12/2021;RESIDENCIAL;15,423.73
22/12/2021;RESIDENCIAL;10,021.40
22/12/2021;COMERCIAL;965.40
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;1,028.91
4/01/2022;COMERCIAL;224.83
4/01/2022;COMERCIAL;224.83
4/01/2022;COMERCIAL;224.83
4/01/2022;COMERCIAL;224.83
4/01/2022;COMERCIAL;224.83
4/01/2022;COMERCIAL;819.95
4/01/2022;COMERCIAL;819.95
4/01/2022;COMERCIAL;819.95
4/01/2022;COMERCIAL;819.95
4/01/2022;COMERCIAL;256.61
4/01/2022;COMERCIAL;256.62
15/02/2022;INDUSTRIAL;12,523.67
15/02/2022;INDUSTRIAL;7,812.40
5/03/2022;COMERCIAL;230.08
5/03/2022;COMERCIAL;230.08
5/03/2022;COMERCIAL;230.08
5/03/2022;COMERCIAL;1,007.76
5/03/2022;COMERCIAL;1,007.76
5/03/2022;COMERCIAL;1,007.76
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;338.54
5/03/2022;COMERCIAL;8,274.26
5/03/2022;COMERCIAL;140.23
5/03/2022;COMERCIAL;220.22
5/03/2022;COMERCIAL;220.22
5/03/2022;COMERCIAL;220.22
5/03/2022;COMERCIAL;1,128.50
5/03/2022;COMERCIAL;155.57
5/03/2022;COMERCIAL;231.17
5/03/2022;COMERCIAL;219.11
5/03/2022;COMERCIAL;219.11
5/03/2022;COMERCIAL;219.11
5/03/2022;COMERCIAL;219.11
5/03/2022;COMERCIAL;314.44
5/03/2022;COMERCIAL;230.08
5/03/2022;COMERCIAL;230.08
